_id,type,value,unit,location,deviceId,timestamp,receivedAt
6a2d0eaa00664fabf87a2fc6,amplitude,57.72,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:50.196Z,2026-06-13T08:02:50.296Z
6a2d0eaf00664fabf87a2fc9,amplitude,58.68,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:02:55.304Z,2026-06-13T08:02:55.405Z
6a2d0eb400664fabf87a2fcc,amplitude,60.56,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:00.200Z,2026-06-13T08:03:00.299Z
6a2d0eb900664fabf87a2fcf,amplitude,62.61,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:05.332Z,2026-06-13T08:03:05.432Z
6a2d0ebe00664fabf87a2fd2,amplitude,59.04,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:10.236Z,2026-06-13T08:03:10.334Z
6a2d0ec300664fabf87a2fd5,amplitude,56.47,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:15.368Z,2026-06-13T08:03:15.467Z
6a2d0ec800664fabf87a2fd8,amplitude,52.35,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:20.275Z,2026-06-13T08:03:20.378Z
6a2d0ecd00664fabf87a2fdb,amplitude,56.6,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:25.391Z,2026-06-13T08:03:25.499Z
6a2d0ed200664fabf87a2fde,amplitude,56.76,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:30.314Z,2026-06-13T08:03:30.418Z
6a2d0ed700664fabf87a2fe1,amplitude,55.97,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:35.429Z,2026-06-13T08:03:35.529Z
6a2d0edc00664fabf87a2fe4,amplitude,63.62,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:40.342Z,2026-06-13T08:03:40.441Z
6a2d0ee100664fabf87a2fe7,amplitude,54.37,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:45.269Z,2026-06-13T08:03:45.372Z
